,All features,TEVA features
0,0.6308333333333332,0.7350000000000001
1,0.6825,0.7341666666666666
2,0.6541666666666667,0.7458333333333333
3,0.6566666666666667,0.7583333333333333
4,0.6691666666666667,0.7358333333333333
5,0.6641666666666666,0.7233333333333334
6,0.6133333333333334,0.735
7,0.6441666666666667,0.7016666666666665
8,0.6533333333333333,0.6858333333333333
9,0.65,0.7375
