,All features,TEVA features
0,0.39966329966329966,0.4155555555555555
1,0.4123232323232323,0.4278198653198654
2,0.4101683501683501,0.4625
3,0.38646464646464646,0.4697390572390573
4,0.3753282828282828,0.43812289562289564
5,0.42313131313131314,0.45407407407407413
6,0.39239898989898986,0.43895622895622904
7,0.4404040404040404,0.43947811447811447
8,0.3801515151515152,0.42856060606060603
9,0.3851178451178451,0.44654882154882153
