,All features,TEVA features
0,0.5888888888888889,0.8666666666666666
1,0.5900000000000001,0.7777777777777778
2,0.5888888888888889,0.778888888888889
3,0.5888888888888889,0.7677777777777777
4,0.6777777777777778,0.7666666666666666
5,0.49000000000000005,0.7788888888888889
6,0.5888888888888889,0.7777777777777779
7,0.58,0.7688888888888888
8,0.5677777777777777,0.7677777777777778
9,0.5688888888888888,0.7688888888888888
