,All features,TEVA features
0,0.7150000000000001,0.7333333333333335
1,0.7094444444444444,0.7611111111111112
2,0.736111111111111,0.765
3,0.7088888888888889,0.7655555555555555
4,0.6888888888888889,0.7561111111111112
5,0.7144444444444444,0.7494444444444446
6,0.7066666666666667,0.7533333333333334
7,0.7183333333333334,0.7555555555555555
8,0.7383333333333334,0.7644444444444444
9,0.7377777777777779,0.7533333333333333
